song_id,song_name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2VtvQ8ktC250QeAU0aQ7MA,We Are Rockstars,"Does It Offend You, Yeah?",0.603,0.954,10,-3.027,0,0.0417,0.000536,0.308,0.246,0.389,127.999,231634,4
7shiQ7egWBwnPPHaX1UT83,Dawn of the Dead,"Does It Offend You, Yeah?",0.568,0.927,11,-3.215,1,0.0461,0.000245,0.00862,0.192,0.729,126.001,206200,4
2B0eg2owsuPyrJF3WBhYQo,Black Flag,Duchess Says,0.728,0.73,0,-3.802,0,0.14,0.00411,0.87,0.103,0.569,134.964,240213,4
1I4EczxGBcPR3J3KeyqFJP,We Own The Sky,M83,0.399,0.761,9,-6.318,1,0.0334,0.000105,0.0456,0.0757,0.243,140.084,304907,4
5pCTXoSYslXKP2D21e3ZJK,Kim & Jessie,M83,0.498,0.553,5,-6.193,1,0.0332,0.000103,0.528,0.273,0.235,111.015,322933,4
0HVjCKQ186bu8Cj0LEn7lQ,Graveyard girl,M83,0.376,0.832,11,-5.057,1,0.0521,0.00325,0.884,0.0922,0.142,140.158,293573,4
6SBl0t8HuJFjp7TTY4tunq,On The Beat,Electrocute,0.679,0.912,2,-4.295,1,0.0752,0.0264,2.4e-06,0.54,0.959,165.653,220720,4
4pJwsMRVd7RBzdFNqofodF,Turn Tail,Young Knives,0.492,0.88,0,-4.636,1,0.0489,0.00013,0.00401,0.279,0.181,126.986,281693,4
5L9BM1An2GQzjXyve3XJu0,Like Knives,The Fashion,0.774,0.95,1,-3.947,0,0.182,0.103,1.57e-06,0.0398,0.607,132.011,254800,4
2PqwDPVpcLM7z8DGC9dXEU,Anti Anti,Bonaparte,0.758,0.823,4,-5.895,0,0.197,0.435,0.00625,0.367,0.562,147.995,198133,4
0AEB5IhgCxr4Nt8L5CrRBX,Vanished,Crystal Castles,0.683,0.87,0,-7.197,0,0.028,0.00441,9.82e-05,0.264,0.519,119.983,242547,4
2PixQ0sPcDzhKChIxTz0SC,Black Panther,Crystal Castles,0.465,0.823,9,-7.071,0,0.0328,0.00286,0.00931,0.192,0.562,149.89,181627,4
2P8xgessXZqmrM7IKif641,No Sex for Ben,The Rapture,0.701,0.948,5,-4.321,1,0.116,0.0198,0.00282,0.299,0.932,101.323,245917,4
1en1GNCtQN4hz3STzSBPXx,Odyle,Heloise & The Savoir Faire,0.628,0.785,5,-3.844,0,0.0492,0.00245,3.54e-05,0.0766,0.791,127.968,196653,4
7qVbSZPeX8U0p6CXUoHtFQ,Black Gloves - The Bloody Beetroots Remix,"GOOSE, The Bloody Beetroots",0.763,0.885,4,-2.021,0,0.213,0.000227,0.778,0.333,0.303,130.013,236617,4
4LGRDHoGfhCCdnYfibJyhh,Forever,Walter Meego,0.665,0.713,2,-5.186,1,0.0528,0.000739,0.00157,0.202,0.782,109.991,258093,4
3gFEnJnNKNprrLpFa5wMIU,Close To Me,I Was A Cub Scout,0.617,0.674,11,-5.815,1,0.0821,0.281,0.665,0.151,0.949,184.881,217000,4
21ViMMSJb0dkMJoDSyO5fx,"Salt, Peppa and Spinderella",Johnny Foreigner,0.419,0.822,2,-4.648,1,0.111,0.101,2.37e-05,0.0785,0.338,190.062,174347,4
58F6iKkYdIccktJ8i8BuQQ,Rich Girls,The Virgins,0.749,0.82,10,-5.755,0,0.034,0.00157,1.22e-06,0.279,0.721,109.558,180120,4
7pLAWVIs2Hf17QP8HhbM9i,New in Town,Little Boots,0.681,0.747,2,-5.723,1,0.0376,0.000345,0.25,0.0983,0.556,99.948,199480,4
3qE29wTQnAo8bt4oSA5FEO,Broken,Late of the Pier,0.322,0.79,4,-5.201,0,0.263,0.00096,0.00145,0.429,0.579,152.523,252747,4
6hILOEPNyW7dMt8jERroz7,Focker,Late of the Pier,0.242,0.96,4,-5.031,0,0.33,0.000315,0.00253,0.389,0.214,148.465,195707,5
0D8S7CCnstsIqZYD1HulkN,Heartbeat - Cenzo Townshend Version,Late of the Pier,0.281,0.955,1,-2.902,0,0.0777,0.000121,0.0129,0.0861,0.636,152.681,184307,1
4FYp10E5svnFAeOj6tNX9Y,Black & Gold - Marcussen Album Version,Sam Sparro,0.38,0.685,4,-6.652,0,0.0509,0.00374,0.000132,0.113,0.267,101.979,274133,3
7tfe9HdWLpc38EbEWwW3RT,Dita Dimoné,Pop Levi,0.56,0.557,5,-10.575,0,0.0371,5.72e-05,0.459,0.0949,0.705,178.051,213427,4
4Ug8sRFmGfphkYtQTF8wFl,Sophisticated Side Ponytail,Brite Futures,0.647,0.905,8,-2.37,1,0.246,0.0221,0.00187,0.0451,0.872,177.053,170413,4
46BMGjAnLVVR1gZcayw93j,I'm Not Gonna Teach Your Boyfriend How to Dance with You,Black Kids,0.478,0.927,0,-4.266,1,0.047,0.000343,0.0,0.359,0.775,125.346,217707,4
5ArEvPW3vp1SeZSUpLpPr8,Strawberries,Boy Crisis,0.462,0.701,7,-15.478,1,0.375,0.0919,0.00276,0.152,0.377,138.043,248427,4
1AgT5Ko3XFxas2ZooldtYC,Love Me Already,Black Kids,0.643,0.895,5,-4.819,0,0.0343,0.00159,0.0,0.182,0.948,124.989,243867,4
5DGye8hVMvubr7mBOpegOw,Get Lucky,New Young Pony Club,0.667,0.603,2,-5.158,1,0.0297,0.00699,0.000667,0.348,0.697,124.941,223280,4
2DNdEpV9UnsYjL6w1Dp1aS,That's Not My Name,The Ting Tings,0.755,0.901,9,-3.152,1,0.0893,0.0451,0.0373,0.363,0.959,145.042,310573,4
6tN0t7Y1bFI1ZU98Ou8Z3i,Shut Up and Let Me Go,The Ting Tings,0.852,0.927,7,-4.497,1,0.0581,0.0109,0.00268,0.054,0.887,107.993,171227,4
1rHXS1KO8NRwxEHHVr2wBl,Into the Galaxy - Radio Version,Midnight Juggernauts,0.521,0.951,10,-3.83,0,0.0338,0.0212,1.4e-05,0.0991,0.883,135.034,218093,4
6C02PTmPbVnwmcKPGCWFVx,Strangers,Van She,0.635,0.685,8,-5.0,1,0.0334,0.0013,5.93e-06,0.135,0.593,131.947,215360,4
7i1dSUXRuRVqzDkmCkf3qs,Dream Cars,Neon Neon,0.641,0.813,9,-4.117,1,0.0465,0.216,0.00115,0.0622,0.645,115.005,205467,4
2e6Hsx8YlVL9KvFiljWxss,On My Own,Cocknbullkid,0.599,0.712,8,-4.869,1,0.0361,0.0253,0.00027,0.187,0.906,149.987,260147,3
09J3NVQcf22QNl23QPOZbe,UH,Fujiya & Miyagi,0.969,0.658,0,-6.515,1,0.195,0.00366,0.814,0.105,0.739,109.975,180533,4
2wPFy7SAFnt9Nj2TipWcqb,Block Rockin' Beats,The Chemical Brothers,0.606,0.977,1,-3.642,1,0.06,0.0206,0.5,0.179,0.809,109.41,294027,4
0euWMp4oYNsYi7icg897pi,All Stars,Grafton Primary,0.564,0.793,0,-3.604,1,0.0632,0.00322,3.14e-06,0.346,0.659,133.014,263960,4
3vqSWOEMO4OOxa2QJHuitI,My Delirium,Ladyhawke,0.45,0.81,9,-3.933,0,0.0474,0.000734,0.000392,0.431,0.447,150.039,255747,4
6gpyMUicWeMj5R0HX7z6ut,Live To Tell The Tale,Passion Pit,0.653,0.88,2,-7.075,1,0.0814,0.279,0.382,0.167,0.479,136.004,315653,4
5udnrY00yVUOAzupil2H56,Play Your Part (Pt. 1),Girl Talk,0.791,0.675,5,-7.447,0,0.233,0.0226,0.0,0.235,0.698,149.98,284799,4
6GJ9BTsYMQc6BZ8QxogDcw,Shut The Club Down,Girl Talk,0.793,0.693,11,-7.589,0,0.394,0.0772,1.24e-06,0.0754,0.726,165.073,186720,4
1f9qTGnov1fiaEK451GWjG,Still Here,Girl Talk,0.786,0.699,11,-8.403,0,0.293,0.0899,0.0,0.379,0.525,90.035,237099,4
0yaKiEYd3J55q5aCIeEXIM,Laadeedaa,STRFKR,0.581,0.924,11,-4.49,0,0.096,0.0383,0.851,0.118,0.299,179.996,137093,4
0cehytgtvAArFdG05fFmXt,The Way We Were,XX Teens,0.613,0.785,7,-10.017,1,0.0598,0.0827,0.000152,0.136,0.648,164.797,229560,4
1z3R7XvZt5kO4lfDEYGiwl,Underwear,FM Belfast,0.778,0.706,0,-7.281,1,0.0533,0.0412,0.19,0.229,0.374,126.946,189519,3
00p9AQg61vYPmypDXThkXA,This Sweet Love,James Yuill,0.637,0.603,0,-8.773,0,0.0305,0.117,0.418,0.0627,0.592,115.011,221613,4
6SIdUyWJOCbv8QW0X6D2dx,Street Trash,TOBACCO,0.217,0.758,8,-4.863,0,0.0749,0.0437,0.198,0.154,0.545,176.359,117067,4
4tdGyzQ3WqygwxOEpbQ8eo,Around the Bend,The Asteroids Galaxy Tour,0.704,0.907,1,-6.408,0,0.0373,0.11,0.00982,0.334,0.712,95.023,229113,4
3ihS3VFJaMoOiGnqNQkofK,Never Hear Surf Music Again - Barfly Remix,Free Blood,0.813,0.613,7,-10.747,1,0.083,0.00296,0.566,0.103,0.279,118.012,561987,4
2aPJmOqoF6G33a7a194Aoe,Traumatology,Anavan,0.663,0.816,0,-8.232,1,0.0334,0.0013,0.0512,0.0936,0.871,140.005,265960,4
7Gu0HJrbyIXE6xVPwEeLYp,So Tomorrow,Official Secrets Act,0.438,0.837,1,-6.417,1,0.0475,0.000393,0.000402,0.112,0.271,156.142,253213,4
3RrdOaOnAsLiJuPfTmFH6h,Full Moon,The Black Ghosts,0.577,0.597,2,-8.234,0,0.0267,0.00847,0.0472,0.175,0.565,104.977,231333,4
1Sln3qWH9zCu1lTVYeE3zj,Salvation,Scanners,0.584,0.907,6,-5.445,0,0.0375,0.257,6.27e-05,0.106,0.514,139.003,202960,4
1XFwOVYf5bbmwrUaxveetf,Silver Screen (Shower Scene),Felix Da Housecat,0.818,0.751,9,-8.408,1,0.33,0.000296,0.297,0.116,0.405,120.988,282607,4
7cXTeKWKBt9IPEado3XGpk,Radar Detector,Darwin Deez,0.749,0.714,4,-5.055,1,0.199,0.102,0.00794,0.173,0.782,96.515,189827,4
7b9aL9Ue7Wa6a58bUZqdDv,Paloma,We Are Wolves,0.528,0.958,11,-3.82,0,0.107,0.0154,0.00124,0.21,0.503,155.005,279467,4
3oqBOAsqRMKUHc8MGx4o72,Death,White Lies,0.454,0.832,7,-5.649,1,0.0343,0.000451,0.0188,0.076,0.228,135.087,301213,4
4HgkHw6qpSu4uzfzfJkPdh,15 to 20 - Radio Version,The Phenomenal Handclap Band,0.753,0.786,1,-6.488,1,0.116,0.142,0.000103,0.309,0.919,114.003,179422,4
3498wF96LsgVgMkGmJzJOC,When I'm Small,Phantogram,0.646,0.758,10,-4.34,1,0.0314,0.191,0.097,0.103,0.424,91.998,249067,4
1QKapZv3L1HVJVDfP8Yw3p,"Something Bigger, Something Better",Amanda Blank,0.848,0.816,2,-3.044,1,0.0951,0.00261,0.0,0.0856,0.523,133.014,185093,4
57i3M29DWoo7RDk0Tf0LZG,Daylight,Matt and Kim,0.57,0.798,9,-4.92,1,0.0323,0.102,0.000128,0.178,0.671,103.303,171333,4
5rHoZOh481VFV9kJovM9RI,Fader,The Temper Trap,0.541,0.75,11,-6.799,0,0.0346,8.73e-05,0.615,0.129,0.164,134.972,183907,4
5y1iInKBJiE9Qfi4eKOal9,Love Lost,The Temper Trap,0.55,0.574,7,-7.427,1,0.0341,0.0189,0.568,0.109,0.346,122.579,212320,4
6tBm6kLyHsXbgCN5dH9UhY,Deadbeat Summer,Neon Indian,0.635,0.664,0,-5.629,1,0.23,0.00953,0.00045,0.0788,0.707,120.015,242707,4
5T2lM2r829axVNboY722j0,Redline,Lazerhawk,0.558,0.859,0,-9.731,1,0.0528,0.0172,0.7,0.129,0.787,115.012,244369,4
5VvsZvy1mwx4teyvI7O9rs,Daniel,Bat For Lashes,0.593,0.658,8,-8.393,0,0.0364,0.0118,0.0204,0.137,0.422,135.053,251120,4
58zUb6qAU53hg0revACyHZ,Siren Song,Bat For Lashes,0.233,0.435,7,-10.299,0,0.0413,0.34,0.0014,0.0907,0.0967,150.342,298480,5
37CBHPCzV1rizPrxRUyR72,No You Girls,Franz Ferdinand,0.679,0.909,2,-4.129,0,0.0297,0.00915,3.27e-05,0.139,0.899,104.781,220453,4
5QvcUCa5FhXK2onUFXCtOM,(You + Me) As Thick As Thieves,Bang! Bang! Eche!,0.269,0.742,9,-6.89,0,0.0617,6.65e-05,2.58e-05,0.133,0.387,148.255,211773,4
79x3Fmf5gDydAMetyLxs1V,This Rhythm,Filthy Dukes,0.616,0.973,10,-4.612,1,0.0535,0.00759,0.633,0.0877,0.506,123.004,315893,4
6VCqx14OVaX9uwSvC0PvAG,The Girl and the Robot,Röyksopp,0.511,0.899,9,-5.323,0,0.0601,0.115,0.000105,0.107,0.0773,121.0,268893,4
4iVbMHv3CYSF3zVKKoUA18,Röyksopp Forever,Röyksopp,0.454,0.782,9,-7.52,0,0.0395,0.00355,0.906,0.334,0.743,78.987,299920,4
6r5MY5zTbLNPK86wh93C6G,1989,The Rakes,0.493,0.942,6,-1.571,0,0.0772,0.00318,0.144,0.0528,0.839,168.016,180640,4
1G1MwwicEfTmRzE8tvWO0a,Warp 1.9 (feat. Steve Aoki),"The Bloody Beetroots, Steve Aoki",0.654,0.6,1,-6.174,1,0.264,0.0011,0.882,0.0403,0.406,130.166,203731,4
1z4xjDLLWJgG48Bn8OCxZv,Help I'm Alive,Metric,0.565,0.877,5,-4.561,0,0.0614,0.00813,0.00251,0.26,0.389,118.484,285920,4
5WH2HL7ZrVu9n51viwbdJw,Gold Guns Girls,Metric,0.49,0.96,9,-5.385,0,0.0562,0.000919,0.0441,0.0768,0.82,179.975,245307,4
6VEgZM09EzxqjUSMvexevb,Deli,Delorean,0.724,0.862,1,-6.199,1,0.0447,0.0101,0.00808,0.342,0.629,129.975,279066,4
1jFewDU82KKipN7f1HTjxS,Headlock,Esser,0.817,0.834,10,-6.389,0,0.098,0.00668,5.43e-06,0.162,0.743,122.03,189387,4
1BwxW0AJDkO5Nlao9rAJ0a,Arrows Of Eros,Golden Silvers,0.593,0.623,0,-5.238,1,0.0405,0.14,0.202,0.0707,0.834,120.236,338600,4
2UMnsULuf4LFQrXihuWayQ,Bad Choices,Shout Out Out Out Out,0.641,0.877,4,-8.548,0,0.0285,0.296,0.916,0.12,0.222,123.992,338760,4
5ZkeoKPoezUcGSOkil2Iue,The Reeling,Passion Pit,0.597,0.777,8,-5.638,1,0.0668,0.000356,0.00113,0.169,0.776,111.999,287907,4
5JtPGzRgrWxkXX9LoROq3d,1901,Phoenix,0.604,0.825,0,-5.373,1,0.0429,0.0564,5.8e-05,0.192,0.707,144.085,193107,4
6ZrlXT6mUMEgomN128iekU,Lisztomania,Phoenix,0.642,0.808,0,-6.406,1,0.0463,0.0383,0.00829,0.547,0.273,97.565,241640,4
5vAMMjrew3KEfVU5BvFLTv,Zombie Lady,Minitel Rose,0.533,0.903,9,-6.694,0,0.0346,0.000626,0.758,0.547,0.283,118.025,216853,4
3PbsDnKdrZY0ttX7VE9s5R,Underdog,Kasabian,0.526,0.895,5,-5.407,0,0.0543,0.0603,1.3e-06,0.582,0.655,101.016,277467,4
0Ln5tJyLX5qusquBOtq7wf,Fire,Kasabian,0.525,0.742,10,-5.643,1,0.0311,0.0874,0.149,0.117,0.179,117.029,252280,4
428Dl0NOBojmUS98R2pDHr,Heavy Cross,Gossip,0.793,0.688,2,-4.216,1,0.0328,0.079,0.0604,0.145,0.221,120.058,242773,4
1vJOfcKh8j21Oqt2dc9rel,Pull My Heart Away,Jack Peñate,0.498,0.87,0,-2.908,1,0.0293,0.0178,0.000588,0.0655,0.601,94.97,247413,3
7ldmPWVb7hQ8MXdMc2z1uL,Raindrops,Basement Jaxx,0.583,0.921,8,-5.309,1,0.0412,0.00421,0.0413,0.0836,0.482,125.921,248074,4
46aoiRxzAXtTI0Eougxcec,Lessons Learned,Matt and Kim,0.494,0.65,6,-5.435,0,0.0277,0.00155,0.0326,0.148,0.0381,204.031,216307,4
26TE5s8XcmAXAAOb99SEiI,Don't Slow Down,Matt and Kim,0.61,0.726,0,-6.178,1,0.0407,0.0482,0.00131,0.117,0.704,150.156,187760,4
5kQhGg8VTYnvjHl8Z1vn5D,I Wanna,Matt and Kim,0.416,0.729,2,-4.469,1,0.0363,8.8e-05,0.000765,0.0938,0.246,155.167,98160,4
0kPWjVyvas9lc4oXakOiBj,Swing Tree,Discovery,0.679,0.77,5,-7.673,1,0.111,0.0417,0.0527,0.124,0.843,184.047,158133,4
73M2Vb5MfZh8iGKudkMtlw,Always Like This,Bombay Bicycle Club,0.659,0.591,1,-6.713,1,0.0313,0.441,0.000861,0.0862,0.707,121.14,245640,4
4H9FGIjS07wouhMIHNNjEb,Osaka Loop Line,Discovery,0.704,0.49,9,-6.667,1,0.339,0.0961,0.000114,0.157,0.642,155.909,241733,4
6XCofYuJfYQDykaGvH98Ev,Orange Shirt,Discovery,0.788,0.417,0,-8.063,1,0.0439,0.338,0.0,0.221,0.437,96.983,210693,4
5nWbbQ0sIEabqPxAdqmh66,Sweet Disposition,The Temper Trap,0.54,0.804,2,-7.112,1,0.0425,0.078,0.171,0.115,0.347,129.088,234680,4
1SHEBKY9xn0xU5dhrr8aP4,Only If You Run,Julian Plenti,0.479,0.576,5,-7.629,1,0.0277,0.00599,0.554,0.0971,0.323,149.915,228560,4
29qQCDiG3RNTANwdQRdv0j,Drum Song,The Temper Trap,0.538,0.856,11,-8.422,0,0.0439,0.00243,0.673,0.133,0.579,130.285,202587,4
6WDAtzaXY7d31CkuoxYFcb,Feather,Little Dragon,0.663,0.831,2,-6.542,1,0.0326,0.00687,0.733,0.0271,0.743,96.666,293787,4
61ymfW9IS2zAVAclsFH8ru,Trojan Horse,Bloc Party,0.431,0.933,1,-3.34,1,0.074,7.89e-06,0.00046,0.189,0.503,82.476,212360,4
1FYHaOfJw8FHlm6QDUbnsa,Ares,Bloc Party,0.297,0.989,7,-3.036,1,0.526,0.233,7.06e-06,0.113,0.0376,139.7,209427,4
1khoSOxg6VHzvRlVkczrbl,Sticks 'N' Stones,Jamie T,0.545,0.851,6,-3.569,1,0.0935,0.0572,0.0,0.403,0.787,179.947,240833,4
5Wa3PIAwAl6MKywdy485jc,Spirit of the Night,Tesla Boy,0.597,0.936,2,-5.836,1,0.0557,0.0479,0.00193,0.825,0.582,159.98,294000,4
6ohBoTdQtWkSKUdxjD8apy,Warm Heart Of Africa,"The Very Best, Ezra Koenig",0.84,0.727,11,-6.021,1,0.102,0.00683,3.11e-06,0.283,0.907,106.009,227587,4
4jnCtmh5tU1EXZTvFCexZ9,She's Got Me Dancing,Tommy Sparks,0.721,0.876,2,-4.697,1,0.0422,0.000988,1.19e-05,0.0987,0.825,112.045,207040,4
3E1VdzTkqxfLafXdje6KzE,Animator,Pull Tiger Tail,0.44,0.962,4,-3.129,1,0.0528,0.00012,3.14e-06,0.087,0.618,153.918,210907,4
5dRoYgfO8i0jC6Wpu0F7ai,M.A.D,Hadouken!,0.632,0.916,5,-3.397,1,0.136,0.0104,2.31e-06,0.339,0.245,133.983,206080,4
0tql8V5aETwGhiaACU3a5H,Quit The Band,Starfucker,0.527,0.814,9,-4.785,0,0.07,0.148,1.75e-06,0.221,0.372,148.145,181733,4
0IHUvHnlyAFTbnc4W1FmPT,Dominos,The Big Pink,0.443,0.896,2,-4.935,1,0.125,0.000592,2.04e-05,0.209,0.508,176.184,226053,4
6roSI9jonCiMhPeLZuEn4O,Never Forget You - US Album Version,Noisettes,0.568,0.726,9,-4.024,1,0.0358,0.0433,2.57e-06,0.133,0.813,141.719,191453,4
6p9zxipBDeQR4i1xObwpZY,Horses Can't Dance,Mickey Gang,0.745,0.676,6,-8.347,0,0.0319,0.00677,0.0,0.107,0.58,130.027,239573,4
1gvGCYCUPYBYIlUkHezdjQ,Hold On,Holy Ghost,0.726,0.986,10,-5.454,0,0.0488,0.0306,0.418,0.0442,0.762,121.004,142813,4
6lUY6MoqGgPnA27PHYxem5,Bulletproof,La Roux,0.674,0.882,3,-2.771,0,0.0477,0.000441,6.47e-05,0.068,0.682,123.016,205733,4
7mBJfKBkCOThuQeRG4GAj6,Too Fake,Hockey,0.668,0.653,1,-7.752,1,0.056,0.026,7.3e-05,0.11,0.506,138.45,247413,4
6tEeCiCwjL1ddSAfYhCRJc,Embrace The Martian (feat. Kid Cudi),"Crookers, Kid Cudi",0.715,0.765,5,-6.386,0,0.0607,0.0284,0.0,0.175,0.66,124.993,217902,4
10zZ1RuwSxm96GON0PL1vR,The Golden Age,The Asteroids Galaxy Tour,0.57,0.91,10,-2.418,1,0.0527,0.155,3.39e-06,0.145,0.711,169.952,230360,4
29okqwWfb2iDDHPOLi5XHP,Gimme Sympathy,Metric,0.665,0.386,9,-10.034,1,0.0326,0.77,3e-05,0.0725,0.216,127.349,207650,4
6i99ThziImjuFABb8rUQvy,11th Dimension,Julian Casablancas,0.574,0.925,6,-2.766,0,0.0463,0.00164,0.0243,0.115,0.369,125.501,243333,4
3Y9wKDbrmGF3zMU8LOzmNW,You’re A Jerk,Bang! Bang! Eche!,0.64,0.677,6,-8.284,1,0.0373,0.00136,0.0404,0.114,0.556,135.508,257431,4
7sWzZvzDHfV8f2w0S0MqZ9,Comme ci comme ça - The Twelves Remix,Terry Poison,0.788,0.499,11,-5.452,0,0.0389,0.000299,0.203,0.0472,0.937,129.994,242667,4
4t1vf7TzQocm7hGDaMMeBx,T.O.R.N.A.D.O,The Go! Team,0.51,0.997,8,-4.499,1,0.105,0.00142,0.0579,0.386,0.115,102.157,129747,4
6qWNnWeTNTr4nulEtHh96A,Shooting Stars,Bag Raiders,0.669,0.714,11,-5.379,1,0.0395,0.0631,0.00214,0.117,0.427,124.997,233333,4
6A6qBFJHid4WutQu6HHEZt,Walking On A Dream,Empire of the Sun,0.87,0.699,5,-5.541,0,0.0459,0.245,6.76e-06,0.0588,0.726,126.967,198440,4
57RHMnLMQx8Qz5V6c0E8dF,We Are The People,Empire of the Sun,0.666,0.785,4,-5.37,0,0.0308,0.0981,0.0198,0.434,0.549,122.973,267355,4
4WC1wB2If6jQsXh9AzZXVM,Hey You - Crystal Fighters Remix,Pony Pony Run Run,0.617,0.742,9,-7.56,1,0.0397,0.0026,0.275,0.0371,0.58,129.019,245320,4
7tJ6cf7ewBtrT465fz83f4,Arcade,Lone,0.563,0.424,8,-8.193,1,0.0637,0.00861,0.0902,0.328,0.714,95.014,232880,4
3QkSuQvgkTSf7PZMbTRlYt,Always More,autoKratz,0.592,0.98,4,-2.815,1,0.0481,0.000569,0.0485,0.0991,0.965,120.018,254133,4
3dXNrqnhNUPdrkvnj8TjvX,At Home,Crystal Fighters,0.65,0.894,11,-4.788,1,0.0308,0.105,0.13,0.123,0.35,105.014,306440,4
6FdSmNpN2ujoTBsSLFoEg9,I Think I Like U 2,Jamaica,0.406,0.887,10,-4.006,1,0.21,0.0104,2.73e-05,0.118,0.427,155.121,176813,4
0U0ldCRmgCqhVvD6ksG63j,Nightcall,Kavinsky,0.532,0.874,9,-5.183,0,0.0482,0.00842,0.012,0.452,0.361,91.038,258413,4
25nzKGDiua1lE9Qo5V19GL,Young Blood,The Naked And Famous,0.579,0.865,6,-4.692,1,0.0302,5.63e-05,0.000221,0.649,0.358,104.99,246600,4
7rkqexFf0gZYX1f4lpIcY9,Back and Forth,Operator Please,0.688,0.776,1,-6.733,1,0.0322,0.0015,0.0132,0.0473,0.882,122.004,189373,4
50LmpNbi13PKVKIGHBOLNV,Under Control,Good Shoes,0.665,0.842,9,-5.585,0,0.0723,0.00669,0.0,0.0899,0.854,144.982,148773,4
6n2qfNb3yGcQTzNkCke0AB,Self Machine - Coconut Candy ‘No Need For Plastic Palm Trees’ Elly Jackson Remix,"I Blame Coco, Elly Jackson",0.703,0.694,2,-7.446,1,0.0331,0.0174,1.05e-05,0.0908,0.276,122.484,258653,4
3yecZc37ORdqU0ptDWxI35,When I Grow Up - D. Lissvik Version,"Fever Ray, D.Lissvik",0.688,0.76,5,-6.242,1,0.0479,0.0112,0.00889,0.417,0.819,91.997,270120,4
2CsyBDeoseWK98FOGbSiZR,If I Had a Heart,Fever Ray,0.411,0.221,4,-16.26,1,0.0294,0.779,0.765,0.107,0.124,170.111,227867,4
5PtEpuVX03k9bOUwilL5EO,Punching In A Dream,The Naked And Famous,0.473,0.883,6,-3.65,1,0.047,0.00201,0.000967,0.142,0.164,115.048,238133,4
5mEyCUtI36Jmu2KNQQ4jaw,Girls Like You,The Naked And Famous,0.491,0.481,4,-5.762,1,0.039,0.0657,0.000167,0.105,0.0546,124.858,364493,4
6qYC8cq0UiP5oeHkqYMagH,Ambling Alp,Yeasayer,0.587,0.866,9,-6.444,1,0.0816,0.00838,3.55e-05,0.15,0.391,107.986,235440,3
7HlDGxIn7jHLsC3RrpfYQu,All Of This,The Naked And Famous,0.558,0.956,11,-4.976,0,0.0708,0.000176,0.000838,0.0804,0.657,152.005,235400,4
6GjRr67TmgRdCUZbSogLwt,Talamak,Toro y Moi,0.587,0.683,7,-8.211,0,0.419,0.579,2.7e-05,0.12,0.535,98.885,147867,4
2BqcrDniMOmOZJFdKW0C0h,Living In America,DoM,0.561,0.907,9,-5.546,0,0.0362,0.000834,0.0187,0.383,0.332,123.922,186947,4
6TgLDbNZSIhJmmz39XGdUA,Red Paint,Matt and Kim,0.462,0.805,0,-3.076,1,0.0332,0.0408,0.0,0.128,0.41,174.889,188933,4
28td8PCRtXv4hqMmWA4bXA,Play Together,Chew Lips,0.699,0.7,5,-6.569,1,0.0269,0.0262,9.67e-05,0.215,0.284,120.998,155667,4
0M4T9mhpXCJDTbEEYe0vqw,Cut The Biography,Help She Can't Swim,0.375,0.823,2,-7.81,1,0.0582,1.11e-05,0.369,0.106,0.649,150.958,142987,4
6jrMVRReY24qzCfe1BRrww,What You Know,Two Door Cinema Club,0.556,0.763,6,-3.952,0,0.0413,0.000728,6.79e-06,0.071,0.814,138.986,191400,4
1aGvLFHJ2shKqO9uycaUcW,Something Good Can Work,Two Door Cinema Club,0.65,0.833,0,-5.079,1,0.0355,0.00559,0.000727,0.186,0.68,119.939,164187,4
2jnvdMCTvtdVCci3YLqxGY,Undercover Martyn,Two Door Cinema Club,0.439,0.86,11,-4.824,0,0.168,0.00043,1.68e-05,0.0783,0.578,159.821,167773,4
6oQEGW91XchqrT1xcs6rQ4,Just A Little Bit,Kids Of 88,0.552,0.76,7,-4.363,1,0.0334,0.00192,0.0,0.0674,0.194,131.972,180240,4
2vjFOsE9AGF6gY6GTytwE5,Marlene,Lightspeed Champion,0.585,0.763,4,-7.774,0,0.086,0.205,4.06e-06,0.0295,0.541,127.928,230907,4
2h3KOBkD22C0pXJvyRILEN,We Want War,These New Puritans,0.622,0.591,1,-8.32,1,0.0427,0.0465,0.642,0.138,0.169,99.958,443120,4
4i13Vno2UPtn6kp2Ge9N2J,New Theory,Washed Out,0.574,0.865,7,-1.888,1,0.041,0.037,0.283,0.17,0.39,100.527,168680,4
6FsHUJBz3cKAgwl1zopCzT,Light It Up,Blood Red Shoes,0.444,0.985,10,-3.469,0,0.0667,0.000922,6.21e-05,0.347,0.226,124.433,239213,4
6IE47jpPeatF2Iay7GZtEc,Feel It All Around,Washed Out,0.362,0.752,8,-4.589,1,0.0547,0.000163,0.677,0.0678,0.466,172.241,192080,4
6oTgGNwIdyB3ps1fPB7bxa,Best In The Class,Late of the Pier,0.623,0.828,0,-6.03,1,0.0339,0.0678,0.000259,0.297,0.695,139.957,178627,4
7dVF6mhtHKrfI2XNuT9yq4,Lying Around,Cassette Kids,0.559,0.903,2,-2.826,0,0.0539,0.000568,7.08e-06,0.0518,0.607,135.948,205080,4
